Date,Day,Month,Year,Max
2011-01-01,1,1,2011,1.6
2011-01-02,2,1,2011,1.3
2011-01-03,3,1,2011,1.5
2011-01-04,4,1,2011,1.6
2011-01-05,5,1,2011,1.7
2011-01-06,6,1,2011,1.8
2011-01-07,7,1,2011,1.5
2011-01-08,8,1,2011,1.4
2011-01-09,9,1,2011,1.6
2011-01-10,10,1,2011,1.7
2011-01-11,11,1,2011,1.5
2011-01-12,12,1,2011,1.9
2011-01-13,13,1,2011,2.0
2011-01-14,14,1,2011,2.1
2011-01-15,15,1,2011,2.3
2011-01-16,16,1,2011,2.0
2011-01-17,17,1,2011,7.5
2011-01-18,18,1,2011,8.6
2011-01-19,19,1,2011,2.4
2011-01-20,20,1,2011,2.3
2011-01-21,21,1,2011,1.9
2011-01-22,22,1,2011,2.4
2011-01-23,23,1,2011,2.6
2011-01-24,24,1,2011,2.5
2011-01-25,25,1,2011,2.9
2011-01-26,26,1,2011,3.0
2011-01-27,27,1,2011,3.1
2011-01-28,28,1,2011,3.2
2011-01-29,29,1,2011,3.5
2011-01-30,30,1,2011,3.7
2011-01-31,31,1,2011,4.6
2011-02-01,1,2,2011,7.5
2011-02-02,2,2,2011,4.7
2011-02-03,3,2,2011,5.0
2011-02-04,4,2,2011,4.0
2011-02-05,5,2,2011,3.4
2011-02-06,6,2,2011,2.4
2011-02-07,7,2,2011,1.2
2011-02-08,8,2,2011,0.3
2011-02-09,9,2,2011,0.1
2011-02-10,10,2,2011,0.2
2011-02-11,11,2,2011,0.3
2011-02-12,12,2,2011,1.6
2011-02-13,13,2,2011,2.4
2011-02-14,14,2,2011,2.4
2011-02-15,15,2,2011,3.4
2011-02-16,16,2,2011,4.6
2011-02-17,17,2,2011,5.0
2011-02-18,18,2,2011,4.7
2011-02-19,19,2,2011,5.3
2011-02-20,20,2,2011,5.0
2011-02-21,21,2,2011,4.9
2011-02-22,22,2,2011,4.1
2011-02-23,23,2,2011,3.2
2011-02-24,24,2,2011,2.0
2011-02-25,25,2,2011,2.1
2011-02-26,26,2,2011,2.8
2011-02-27,27,2,2011,4.0
2011-02-28,28,2,2011,4.5
2011-03-01,1,3,2011,5.7
2011-03-02,2,3,2011,6.7
2011-03-03,3,3,2011,7.4
2011-03-04,4,3,2011,7.4
2011-03-05,5,3,2011,7.4
2011-03-06,6,3,2011,7.2
2011-03-07,7,3,2011,5.7
2011-03-08,8,3,2011,5.1
2011-03-09,9,3,2011,4.8
2011-03-10,10,3,2011,4.5
2011-03-11,11,3,2011,6.8
2011-03-12,12,3,2011,6.9
2011-03-13,13,3,2011,6.8
2011-03-14,14,3,2011,6.5
2011-03-15,15,3,2011,7.0
2011-03-16,16,3,2011,9.0
2011-03-17,17,3,2011,9.8
2011-03-18,18,3,2011,9.8
2011-03-19,19,3,2011,10.2
2011-03-20,20,3,2011,10.5
2011-03-21,21,3,2011,10.6
2011-03-22,22,3,2011,9.5
2011-03-23,23,3,2011,8.5
2011-03-24,24,3,2011,6.8
2011-03-25,25,3,2011,8.5
2011-03-26,26,3,2011,9.8
2011-03-27,27,3,2011,7.6
2011-03-28,28,3,2011,9.4
2011-03-29,29,3,2011,10.4
2011-03-30,30,3,2011,8.0
2011-03-31,31,3,2011,11.1
2011-04-01,1,4,2011,11.1
2011-04-02,2,4,2011,11.0
2011-04-03,3,4,2011,11.1
2011-04-04,4,4,2011,10.3
2011-04-05,5,4,2011,10.0
2011-04-06,6,4,2011,9.4
2011-04-07,7,4,2011,8.0
2011-04-08,8,4,2011,6.9
2011-04-09,9,4,2011,5.8
2011-04-10,10,4,2011,5.8
2011-04-11,11,4,2011,6.1
2011-04-12,12,4,2011,6.4
2011-04-13,13,4,2011,5.9
2011-04-14,14,4,2011,4.2
2011-04-15,15,4,2011,5.7
2011-04-16,16,4,2011,7.0
2011-04-17,17,4,2011,7.7
2011-04-18,18,4,2011,7.6
2011-04-19,19,4,2011,7.2
2011-04-20,20,4,2011,7.6
2011-04-21,21,4,2011,6.3
2011-04-22,22,4,2011,6.0
2011-04-23,23,4,2011,4.7
2011-04-24,24,4,2011,4.7
2011-04-25,25,4,2011,4.9
2011-04-26,26,4,2011,4.5
2011-04-27,27,4,2011,3.9
2011-04-28,28,4,2011,5.2
2011-04-29,29,4,2011,6.3
2011-04-30,30,4,2011,6.9
2011-05-01,1,5,2011,7.0
2011-05-02,2,5,2011,6.7
2011-05-03,3,5,2011,6.2
2011-05-04,4,5,2011,5.8
2011-05-05,5,5,2011,5.3
2011-05-06,6,5,2011,4.7
2011-05-07,7,5,2011,4.3
2011-05-08,8,5,2011,4.0
2011-05-09,9,5,2011,4.0
2011-05-10,10,5,2011,4.1
2011-05-11,11,5,2011,3.8
2011-05-12,12,5,2011,4.2
2011-05-13,13,5,2011,4.7
2011-05-14,14,5,2011,5.9
2011-05-15,15,5,2011,6.0
2011-05-16,16,5,2011,5.7
2011-05-17,17,5,2011,5.4
2011-05-18,18,5,2011,4.9
2011-05-19,19,5,2011,3.9
2011-05-20,20,5,2011,3.3
2011-05-21,21,5,2011,2.7
2011-05-22,22,5,2011,2.5
2011-05-23,23,5,2011,1.9
2011-05-24,24,5,2011,1.3
2011-05-25,25,5,2011,1.3
2011-05-26,26,5,2011,2.5
2011-05-27,27,5,2011,3.0
2011-05-28,28,5,2011,3.9
2011-05-29,29,5,2011,4.4
2011-05-30,30,5,2011,6.1
2011-05-31,31,5,2011,6.7
2011-06-01,1,6,2011,
2011-06-02,2,6,2011,
2011-06-03,3,6,2011,
2011-06-04,4,6,2011,
2011-06-05,5,6,2011,
2011-06-06,6,6,2011,
2011-06-07,7,6,2011,
2011-06-08,8,6,2011,
2011-06-09,9,6,2011,
2011-06-10,10,6,2011,
2011-06-11,11,6,2011,
2011-06-12,12,6,2011,
2011-06-13,13,6,2011,
2011-06-14,14,6,2011,
2011-06-15,15,6,2011,
2011-06-16,16,6,2011,
2011-06-17,17,6,2011,
2011-06-18,18,6,2011,
2011-06-19,19,6,2011,
2011-06-20,20,6,2011,
2011-06-21,21,6,2011,
2011-06-22,22,6,2011,
2011-06-23,23,6,2011,
2011-06-24,24,6,2011,
2011-06-25,25,6,2011,
2011-06-26,26,6,2011,
2011-06-27,27,6,2011,
2011-06-28,28,6,2011,
2011-06-29,29,6,2011,
2011-06-30,30,6,2011,
